paymentId,gcTransactionId,instructionId,endToEndId,timestamp,paymentMethod,serviceLevel,debtorAccount,debtorCountry,debtorBic,debtorAgentBic,creditorAccount,creditorCountry,creditorBic,creditorAgentBic,intermediaryAgentBic,instructedAmount,instructedCurrency,equivalentAmount,equivalentCurrency,chargeBearer,purposeCode,status,railName,errorCode,errorMessage,requestShape,responseShape,requestPayload,responsePayload,failureCategory,actualOrigin,originSource
MER-PAY-20250317-000420,gc-a9e111cf-1f05-4fa0-b20b53deb120,GC-INSTR-1275C9D026CE113B2EFA,E2E-A4A904F7CBD78EB9503C106F,2025-03-21T02:35:28.221Z,SWIFT,NURG,NL64KNAB00391045203,NL,,ABNANL2A,692026026861,TR,ISBKTRIS,ISBKTRIS,CHASUS33,2834.25,EUR,,,SHAR,OTHR,ACCEPTED,SWIFT,,,COMPLETE,STRUCTURED,"{""paymentId"": ""MER-PAY-20250317-000420"", ""instructionId"": ""GC-INSTR-1275C9D026CE113B2EFA"", ""endToEndId"": ""E2E-A4A904F7CBD78EB9503C106F"", ""paymentMethod"": ""SWIFT"", ""debtor"": {""name"": ""Lotte van Dijk"", ""account"": ""NL64KNAB00391045203"", ""address"": {""country"": ""NL"", ""city"": ""Amsterdam"", ""addressLine"": ""Stationsplein 9"", ""postCode"": ""1012AB""}}, ""creditor"": {""name"": ""Lin Wei"", ""account"": ""692026026861"", ""address"": {""country"": ""TR"", ""city"": ""Istanbul"", ""addressLine"": ""Local Address"", ""postCode"": """"}}, ""instructedAmount"": {""value"": 2834.25, ""currency"": ""EUR""}, ""requestedExecutionDate"": ""2025-03-21"", ""debtorAgent"": {""bic"": ""ABNANL2A""}, ""creditorAgent"": {""bic"": ""ISBKTRIS""}, ""intermediaryAgent"": {""bic"": ""CHASUS33""}, ""chargeBearer"": ""SHAR"", ""purposeCode"": ""OTHR"", ""serviceLevel"": ""NURG""}","{""paymentId"": ""MER-PAY-20250317-000420"", ""gcTransactionId"": ""gc-a9e111cf-1f05-4fa0-b20b53deb120"", ""instructionId"": ""GC-INSTR-1275C9D026CE113B2EFA"", ""endToEndId"": ""E2E-A4A904F7CBD78EB9503C106F"", ""status"": ""ACCEPTED"", ""railName"": ""SWIFT"", ""schemeReference"": ""2510f99a-66ed-408b-b4ce-f8b2e33d4bfd"", ""acceptedTimestamp"": ""2025-03-21T02:35:28.221Z"", ""expectedSettlement"": ""2025-03-22T02:35:28.002Z""}",,,
MER-PAY-20250317-000421,gc-51ddbb95-16a5-ebe0-6413de3cb0db,GC-INSTR-03E1C368510012148724,E2E-477E232D78CDFF3FA3D187ED,2025-03-21T02:35:53.669Z,SCT,,NL64RABO04752112759,NL,,,FR73385021921819F3FEF823D52,FR,,,,4448.67,EUR,,,,,ACCEPTED,SCT,,,COMPLETE,STRUCTURED,"{""paymentId"": ""MER-PAY-20250317-000421"", ""instructionId"": ""GC-INSTR-03E1C368510012148724"", ""endToEndId"": ""E2E-477E232D78CDFF3FA3D187ED"", ""paymentMethod"": ""SCT"", ""debtor"": {""name"": ""Emma de Wit"", ""account"": ""NL64RABO04752112759""}, ""creditor"": {""name"": ""Philippe Bernard"", ""account"": ""FR73385021921819F3FEF823D52""}, ""instructedAmount"": {""value"": 4448.67, ""currency"": ""EUR""}, ""requestedExecutionDate"": ""2025-03-21""}","{""paymentId"": ""MER-PAY-20250317-000421"", ""gcTransactionId"": ""gc-51ddbb95-16a5-ebe0-6413de3cb0db"", ""instructionId"": ""GC-INSTR-03E1C368510012148724"", ""endToEndId"": ""E2E-477E232D78CDFF3FA3D187ED"", ""status"": ""ACCEPTED"", ""railName"": ""SCT"", ""schemeReference"": ""EBACLRNG20260625806039"", ""acceptedTimestamp"": ""2025-03-21T02:35:53.669Z"", ""expectedSettlement"": ""2025-03-22T02:35:53.850Z""}",,,
MER-PAY-20250317-000422,gc-e9fa110e-fb0b-65fc-bf460eaef63a,GC-INSTR-6F1135BCFF4D45F1F825,E2E-1ADA27066CEECFD41EEE688D,2025-03-21T02:48:37.300Z,SCT_INST,INST,NL75TRIO01290350061,NL,,,BE74679910964648,BE,,,,331.37,EUR,,,,,ACCEPTED,SCT_INST,,,COMPLETE,STRUCTURED,"{""paymentId"": ""MER-PAY-20250317-000422"", ""instructionId"": ""GC-INSTR-6F1135BCFF4D45F1F825"", ""endToEndId"": ""E2E-1ADA27066CEECFD41EEE688D"", ""paymentMethod"": ""SCT_INST"", ""debtor"": {""name"": ""Aisha Mensah"", ""account"": ""NL75TRIO01290350061""}, ""creditor"": {""name"": ""Sophie Martin"", ""account"": ""BE74679910964648""}, ""instructedAmount"": {""value"": 331.37, ""currency"": ""EUR""}, ""requestedExecutionDate"": ""2025-03-21"", ""serviceLevel"": ""INST""}","{""paymentId"": ""MER-PAY-20250317-000422"", ""gcTransactionId"": ""gc-e9fa110e-fb0b-65fc-bf460eaef63a"", ""instructionId"": ""GC-INSTR-6F1135BCFF4D45F1F825"", ""endToEndId"": ""E2E-1ADA27066CEECFD41EEE688D"", ""status"": ""ACCEPTED"", ""railName"": ""SCT_INST"", ""schemeReference"": ""RT1INST202606255561309"", ""acceptedTimestamp"": ""2025-03-21T02:48:37.300Z"", ""expectedSettlement"": ""2025-03-21T02:48:42.314Z""}",,,
MER-PAY-20250317-000423,gc-eb10d0cb-7e6a-e0de-ce8c771bf915,GC-INSTR-B476159F0D6948E1B00B,E2E-733C14D78B7EF6CB81FD91DC,2025-03-21T02:50:47.656Z,SCT,,NL22KNAB02499196084,NL,,,BE96673661591357,BE,,,,2352.74,EUR,,,,,ACCEPTED,SCT,,,COMPLETE,STRUCTURED,"{""paymentId"": ""MER-PAY-20250317-000423"", ""instructionId"": ""GC-INSTR-B476159F0D6948E1B00B"", ""endToEndId"": ""E2E-733C14D78B7EF6CB81FD91DC"", ""paymentMethod"": ""SCT"", ""debtor"": {""name"": ""Eva Peters"", ""account"": ""NL22KNAB02499196084""}, ""creditor"": {""name"": ""Carlos Garcia"", ""account"": ""BE96673661591357""}, ""instructedAmount"": {""value"": 2352.74, ""currency"": ""EUR""}, ""requestedExecutionDate"": ""2025-03-21""}","{""paymentId"": ""MER-PAY-20250317-000423"", ""gcTransactionId"": ""gc-eb10d0cb-7e6a-e0de-ce8c771bf915"", ""instructionId"": ""GC-INSTR-B476159F0D6948E1B00B"", ""endToEndId"": ""E2E-733C14D78B7EF6CB81FD91DC"", ""status"": ""ACCEPTED"", ""railName"": ""SCT"", ""schemeReference"": ""EBACLRNG20260625337932"", ""acceptedTimestamp"": ""2025-03-21T02:50:47.656Z"", ""expectedSettlement"": ""2025-03-22T02:50:47.063Z""}",,,
MER-PAY-20250317-000424,gc-bbaeb30d-aaba-47a4-9fd0cae69e83,GC-INSTR-6D44FA646EB1AC52BE64,E2E-FD01B8AB25B32F7D202C4E6A,2025-03-21T02:56:16.111Z,SCT_INST,INST,NL71ABNA04161415093,NL,,,ES9626511155175102611752,ES,,,,1977.23,EUR,,,,,ACCEPTED,SCT_INST,,,COMPLETE,STRUCTURED,"{""paymentId"": ""MER-PAY-20250317-000424"", ""instructionId"": ""GC-INSTR-6D44FA646EB1AC52BE64"", ""endToEndId"": ""E2E-FD01B8AB25B32F7D202C4E6A"", ""paymentMethod"": ""SCT_INST"", ""debtor"": {""name"": ""Sophie de Boer"", ""account"": ""NL71ABNA04161415093""}, ""creditor"": {""name"": ""Philippe Bernard"", ""account"": ""ES9626511155175102611752""}, ""instructedAmount"": {""value"": 1977.23, ""currency"": ""EUR""}, ""requestedExecutionDate"": ""2025-03-21"", ""serviceLevel"": ""INST""}","{""paymentId"": ""MER-PAY-20250317-000424"", ""gcTransactionId"": ""gc-bbaeb30d-aaba-47a4-9fd0cae69e83"", ""instructionId"": ""GC-INSTR-6D44FA646EB1AC52BE64"", ""endToEndId"": ""E2E-FD01B8AB25B32F7D202C4E6A"", ""status"": ""ACCEPTED"", ""railName"": ""SCT_INST"", ""schemeReference"": ""RT1INST202606252624736"", ""acceptedTimestamp"": ""2025-03-21T02:56:16.111Z"", ""expectedSettlement"": ""2025-03-21T02:56:21.534Z""}",,,
MER-PAY-20250317-000425,gc-540acbee-2068-aa28-3d9989e4e825,GC-INSTR-A9EF822D39353C2113FC,E2E-A472475518C8EAF3376C0102,2025-03-21T03:22:22.073Z,SCT,,NL37INGB08753421448,NL,,,BE46792656242668,BE,,,,2841.29,EUR,,,,,ACCEPTED,SCT,,,COMPLETE,STRUCTURED,"{""paymentId"": ""MER-PAY-20250317-000425"", ""instructionId"": ""GC-INSTR-A9EF822D39353C2113FC"", ""endToEndId"": ""E2E-A472475518C8EAF3376C0102"", ""paymentMethod"": ""SCT"", ""debtor"": {""name"": ""Emma de Wit"", ""account"": ""NL37INGB08753421448""}, ""creditor"": {""name"": ""Maria Rossi"", ""account"": ""BE46792656242668""}, ""instructedAmount"": {""value"": 2841.29, ""currency"": ""EUR""}, ""requestedExecutionDate"": ""2025-03-21""}","{""paymentId"": ""MER-PAY-20250317-000425"", ""gcTransactionId"": ""gc-540acbee-2068-aa28-3d9989e4e825"", ""instructionId"": ""GC-INSTR-A9EF822D39353C2113FC"", ""endToEndId"": ""E2E-A472475518C8EAF3376C0102"", ""status"": ""ACCEPTED"", ""railName"": ""SCT"", ""schemeReference"": ""EBACLRNG20260625651946"", ""acceptedTimestamp"": ""2025-03-21T03:22:22.073Z"", ""expectedSettlement"": ""2025-03-22T03:22:22.729Z""}",,,
MER-PAY-20250317-000426,gc-2ecbef0d-4a62-bd74-81bfd3d7b601,GC-INSTR-CDBEA5A450B79364FD79,E2E-99DA01DA11F39B9DB0A77D06,2025-03-21T03:28:34.762Z,SWIFT,URGP,NL68KNAB00392051460,NL,,ABNANL2A,83924049272,NG,FBNINGLA,FBNINGLA,CHASUS33,5951.57,USD,6518.41,EUR,SHAR,GDDS,ACCEPTED,SWIFT,,,COMPLETE,STRUCTURED,"{""paymentId"": ""MER-PAY-20250317-000426"", ""instructionId"": ""GC-INSTR-CDBEA5A450B79364FD79"", ""endToEndId"": ""E2E-99DA01DA11F39B9DB0A77D06"", ""paymentMethod"": ""SWIFT"", ""debtor"": {""name"": ""Fatima El Amrani"", ""account"": ""NL68KNAB00392051460"", ""address"": {""country"": ""NL"", ""city"": ""Amsterdam"", ""addressLine"": ""Stationsplein 9"", ""postCode"": ""1012AB""}}, ""creditor"": {""name"": ""Lin Wei"", ""account"": ""83924049272"", ""address"": {""country"": ""NG"", ""city"": ""Lagos"", ""addressLine"": ""Local Address"", ""postCode"": """"}}, ""instructedAmount"": {""value"": 5951.57, ""currency"": ""USD""}, ""requestedExecutionDate"": ""2025-03-21"", ""debtorAgent"": {""bic"": ""ABNANL2A""}, ""creditorAgent"": {""bic"": ""FBNINGLA""}, ""intermediaryAgent"": {""bic"": ""CHASUS33""}, ""equivalentAmount"": {""value"": 6518.41, ""currency"": ""EUR""}, ""chargeBearer"": ""SHAR"", ""purposeCode"": ""GDDS"", ""serviceLevel"": ""URGP""}","{""paymentId"": ""MER-PAY-20250317-000426"", ""gcTransactionId"": ""gc-2ecbef0d-4a62-bd74-81bfd3d7b601"", ""instructionId"": ""GC-INSTR-CDBEA5A450B79364FD79"", ""endToEndId"": ""E2E-99DA01DA11F39B9DB0A77D06"", ""status"": ""ACCEPTED"", ""railName"": ""SWIFT"", ""schemeReference"": ""d59bd3d1-ba57-4264-b5ce-cf519eb8c86b"", ""acceptedTimestamp"": ""2025-03-21T03:28:34.762Z"", ""expectedSettlement"": ""2025-03-22T03:28:34.095Z""}",,,
MER-PAY-20250317-000427,gc-8ad50e49-f095-c6f1-e3068cafb36f,GC-INSTR-E9A1E8A5B83A6B296D43,E2E-C957A8CFBA4A91F34C20F9C7,2025-03-21T03:42:58.589Z,SCT,,NL16TRIO06320163287,NL,,,IT41X25906698292ABC6G9HJ9J9,IT,,,,3731.09,EUR,,,,,FAILED,SCT,AC04,Closed Account Number,COMPLETE,STRUCTURED,"{""paymentId"": ""MER-PAY-20250317-000427"", ""instructionId"": ""GC-INSTR-E9A1E8A5B83A6B296D43"", ""endToEndId"": ""E2E-C957A8CFBA4A91F34C20F9C7"", ""paymentMethod"": ""SCT"", ""debtor"": {""name"": ""Kasim Yilmaz"", ""account"": ""NL16TRIO06320163287""}, ""creditor"": {""name"": ""Sophie Martin"", ""account"": ""IT41X25906698292ABC6G9HJ9J9""}, ""instructedAmount"": {""value"": 3731.09, ""currency"": ""EUR""}, ""requestedExecutionDate"": ""2025-03-21""}","{""paymentId"": ""MER-PAY-20250317-000427"", ""gcTransactionId"": ""gc-8ad50e49-f095-c6f1-e3068cafb36f"", ""instructionId"": ""GC-INSTR-E9A1E8A5B83A6B296D43"", ""endToEndId"": ""E2E-C957A8CFBA4A91F34C20F9C7"", ""status"": ""FAILED"", ""failedTimestamp"": ""2025-03-21T03:43:01.735Z"", ""railName"": ""SCT"", ""errorCode"": ""AC04"", ""errorMessage"": ""Closed Account Number""}",SCHEME_REJECT,RAIL,KNOWN_FROM_TEST_DESIGN
MER-PAY-20250317-000428,gc-968dee37-2a19-f022-7d0bcf54c8a0,GC-INSTR-E47754A77591DD8ADB71,E2E-9598489B6688873020713611,2025-03-21T03:58:58.805Z,SWIFT,URGP,NL93KNAB05188129886,NL,,ABNANL2A,780804785805,MA,BCMAMAMC,BCMAMAMC,DEUTDEFF,6256.75,EUR,,,SHAR,SALA,ACCEPTED,SWIFT,,,COMPLETE,STRUCTURED,"{""paymentId"": ""MER-PAY-20250317-000428"", ""instructionId"": ""GC-INSTR-E47754A77591DD8ADB71"", ""endToEndId"": ""E2E-9598489B6688873020713611"", ""paymentMethod"": ""SWIFT"", ""debtor"": {""name"": ""Jan de Vries"", ""account"": ""NL93KNAB05188129886"", ""address"": {""country"": ""NL"", ""city"": ""Amsterdam"", ""addressLine"": ""Stationsplein 9"", ""postCode"": ""1012AB""}}, ""creditor"": {""name"": ""Carlos Reyes"", ""account"": ""780804785805"", ""address"": {""country"": ""MA"", ""city"": ""Casablanca"", ""addressLine"": ""Local Address"", ""postCode"": """"}}, ""instructedAmount"": {""value"": 6256.75, ""currency"": ""EUR""}, ""requestedExecutionDate"": ""2025-03-21"", ""debtorAgent"": {""bic"": ""ABNANL2A""}, ""creditorAgent"": {""bic"": ""BCMAMAMC""}, ""intermediaryAgent"": {""bic"": ""DEUTDEFF""}, ""chargeBearer"": ""SHAR"", ""purposeCode"": ""SALA"", ""serviceLevel"": ""URGP""}","{""paymentId"": ""MER-PAY-20250317-000428"", ""gcTransactionId"": ""gc-968dee37-2a19-f022-7d0bcf54c8a0"", ""instructionId"": ""GC-INSTR-E47754A77591DD8ADB71"", ""endToEndId"": ""E2E-9598489B6688873020713611"", ""status"": ""ACCEPTED"", ""railName"": ""SWIFT"", ""schemeReference"": ""3e8e64ee-3565-4868-9f35-7c7bcdae15aa"", ""acceptedTimestamp"": ""2025-03-21T03:58:58.805Z"", ""expectedSettlement"": ""2025-03-23T03:58:58.450Z""}",,,
MER-PAY-20250317-000429,gc-8efdf702-3ad2-98e1-bd320df8f27d,GC-INSTR-27BA28DCE0BC0B25469C,E2E-7668A578BFB28E734FF028D4,2025-03-21T04:13:49.355Z,SCT,,NL42TRIO03562327700,NL,,,BE37447990434855,BE,,,,2375.59,EUR,,,,,ACCEPTED,SCT,,,COMPLETE,STRUCTURED,"{""paymentId"": ""MER-PAY-20250317-000429"", ""instructionId"": ""GC-INSTR-27BA28DCE0BC0B25469C"", ""endToEndId"": ""E2E-7668A578BFB28E734FF028D4"", ""paymentMethod"": ""SCT"", ""debtor"": {""name"": ""Eva Peters"", ""account"": ""NL42TRIO03562327700""}, ""creditor"": {""name"": ""Philippe Bernard"", ""account"": ""BE37447990434855""}, ""instructedAmount"": {""value"": 2375.59, ""currency"": ""EUR""}, ""requestedExecutionDate"": ""2025-03-21""}","{""paymentId"": ""MER-PAY-20250317-000429"", ""gcTransactionId"": ""gc-8efdf702-3ad2-98e1-bd320df8f27d"", ""instructionId"": ""GC-INSTR-27BA28DCE0BC0B25469C"", ""endToEndId"": ""E2E-7668A578BFB28E734FF028D4"", ""status"": ""ACCEPTED"", ""railName"": ""SCT"", ""schemeReference"": ""EBACLRNG20260625163853"", ""acceptedTimestamp"": ""2025-03-21T04:13:49.355Z"", ""expectedSettlement"": ""2025-03-22T04:13:49.964Z""}",,,
MER-PAY-20250317-000430,gc-c470f2a8-7104-8d8c-4aa39673dcac,GC-INSTR-067FC867BB78195946F9,E2E-938B8D83B6985178BF1F5B30,2025-03-21T04:28:32.617Z,SCT,,NL58TRIO08735219980,NL,,,IT42X88227629360446DID7BAL3,IT,,,,966.24,EUR,,,,,ACCEPTED,SCT,,,COMPLETE,STRUCTURED,"{""paymentId"": ""MER-PAY-20250317-000430"", ""instructionId"": ""GC-INSTR-067FC867BB78195946F9"", ""endToEndId"": ""E2E-938B8D83B6985178BF1F5B30"", ""paymentMethod"": ""SCT"", ""debtor"": {""name"": ""Emma de Wit"", ""account"": ""NL58TRIO08735219980""}, ""creditor"": {""name"": ""Ines De Smet"", ""account"": ""IT42X88227629360446DID7BAL3""}, ""instructedAmount"": {""value"": 966.24, ""currency"": ""EUR""}, ""requestedExecutionDate"": ""2025-03-21""}","{""paymentId"": ""MER-PAY-20250317-000430"", ""gcTransactionId"": ""gc-c470f2a8-7104-8d8c-4aa39673dcac"", ""instructionId"": ""GC-INSTR-067FC867BB78195946F9"", ""endToEndId"": ""E2E-938B8D83B6985178BF1F5B30"", ""status"": ""ACCEPTED"", ""railName"": ""SCT"", ""schemeReference"": ""EBACLRNG20260625192459"", ""acceptedTimestamp"": ""2025-03-21T04:28:32.617Z"", ""expectedSettlement"": ""2025-03-22T04:28:32.919Z""}",,,
MER-PAY-20250317-000431,gc-be3bf17e-9b28-832e-89e385845226,GC-INSTR-1D9977E12C8C578700AE,E2E-D3C3A891B8B524D0CCCBDB12,2025-03-21T04:46:32.599Z,SCT,,NL55ABNA03717850902,NL,,,BE58788293202374,BE,,,,3775.02,EUR,,,,,ACCEPTED,SCT,,,COMPLETE,STRUCTURED,"{""paymentId"": ""MER-PAY-20250317-000431"", ""instructionId"": ""GC-INSTR-1D9977E12C8C578700AE"", ""endToEndId"": ""E2E-D3C3A891B8B524D0CCCBDB12"", ""paymentMethod"": ""SCT"", ""debtor"": {""name"": ""Pieter van den Berg"", ""account"": ""NL55ABNA03717850902""}, ""creditor"": {""name"": ""Maria Rossi"", ""account"": ""BE58788293202374""}, ""instructedAmount"": {""value"": 3775.02, ""currency"": ""EUR""}, ""requestedExecutionDate"": ""2025-03-21""}","{""paymentId"": ""MER-PAY-20250317-000431"", ""gcTransactionId"": ""gc-be3bf17e-9b28-832e-89e385845226"", ""instructionId"": ""GC-INSTR-1D9977E12C8C578700AE"", ""endToEndId"": ""E2E-D3C3A891B8B524D0CCCBDB12"", ""status"": ""ACCEPTED"", ""railName"": ""SCT"", ""schemeReference"": ""EBACLRNG20260625373472"", ""acceptedTimestamp"": ""2025-03-21T04:46:32.599Z"", ""expectedSettlement"": ""2025-03-22T04:46:32.163Z""}",,,
MER-PAY-20250317-000432,gc-58ab903c-d777-db35-8ee42eb01683,GC-INSTR-04D7CD8F6DD209DE59EC,E2E-A85364C7D7D60635FDEC7ADD,2025-03-21T05:04:07.780Z,SCT,,NL43INGB00332496757,NL,,,BE24898100540748,BE,,,,1440.49,EUR,,,,,ACCEPTED,SCT,,,COMPLETE,STRUCTURED,"{""paymentId"": ""MER-PAY-20250317-000432"", ""instructionId"": ""GC-INSTR-04D7CD8F6DD209DE59EC"", ""endToEndId"": ""E2E-A85364C7D7D60635FDEC7ADD"", ""paymentMethod"": ""SCT"", ""debtor"": {""name"": ""Aisha Mensah"", ""account"": ""NL43INGB00332496757""}, ""creditor"": {""name"": ""Anna Mueller"", ""account"": ""BE24898100540748""}, ""instructedAmount"": {""value"": 1440.49, ""currency"": ""EUR""}, ""requestedExecutionDate"": ""2025-03-21""}","{""paymentId"": ""MER-PAY-20250317-000432"", ""gcTransactionId"": ""gc-58ab903c-d777-db35-8ee42eb01683"", ""instructionId"": ""GC-INSTR-04D7CD8F6DD209DE59EC"", ""endToEndId"": ""E2E-A85364C7D7D60635FDEC7ADD"", ""status"": ""ACCEPTED"", ""railName"": ""SCT"", ""schemeReference"": ""EBACLRNG20260625659236"", ""acceptedTimestamp"": ""2025-03-21T05:04:07.780Z"", ""expectedSettlement"": ""2025-03-22T05:04:07.879Z""}",,,
MER-PAY-20250317-000433,gc-f40efa4e-d966-562d-e5d77807fcf3,GC-INSTR-8963C4662AC541A95E0E,E2E-6D122C7F7A4251014F1EDD4C,2025-03-21T05:07:19.397Z,SCT_INST,INST,NL26ABNA08017986778,NL,,,FR2032660857389F7C0C7F64264,FR,,,,385.24,EUR,,,,,ACCEPTED,SCT_INST,,,COMPLETE,STRUCTURED,"{""paymentId"": ""MER-PAY-20250317-000433"", ""instructionId"": ""GC-INSTR-8963C4662AC541A95E0E"", ""endToEndId"": ""E2E-6D122C7F7A4251014F1EDD4C"", ""paymentMethod"": ""SCT_INST"", ""debtor"": {""name"": ""Maria Jansen"", ""account"": ""NL26ABNA08017986778""}, ""creditor"": {""name"": ""Marie Dubois"", ""account"": ""FR2032660857389F7C0C7F64264""}, ""instructedAmount"": {""value"": 385.24, ""currency"": ""EUR""}, ""requestedExecutionDate"": ""2025-03-21"", ""serviceLevel"": ""INST""}","{""paymentId"": ""MER-PAY-20250317-000433"", ""gcTransactionId"": ""gc-f40efa4e-d966-562d-e5d77807fcf3"", ""instructionId"": ""GC-INSTR-8963C4662AC541A95E0E"", ""endToEndId"": ""E2E-6D122C7F7A4251014F1EDD4C"", ""status"": ""ACCEPTED"", ""railName"": ""SCT_INST"", ""schemeReference"": ""RT1INST202606253761930"", ""acceptedTimestamp"": ""2025-03-21T05:07:19.397Z"", ""expectedSettlement"": ""2025-03-21T05:07:21.208Z""}",,,
MER-PAY-20250317-000434,gc-4a47d59f-620b-afb1-211e806c142a,GC-INSTR-0EF70643056862B66463,E2E-E434A2D0AD57F847FB29AA98,2025-03-21T05:08:16.546Z,SCT,,NL48RABO07831745642,NL,,,DE1080238316975507381,DE,,,,1752.23,EUR,,,,,ACCEPTED,SCT,,,COMPLETE,STRUCTURED,"{""paymentId"": ""MER-PAY-20250317-000434"", ""instructionId"": ""GC-INSTR-0EF70643056862B66463"", ""endToEndId"": ""E2E-E434A2D0AD57F847FB29AA98"", ""paymentMethod"": ""SCT"", ""debtor"": {""name"": ""Lotte van Dijk"", ""account"": ""NL48RABO07831745642""}, ""creditor"": {""name"": ""Sophie Martin"", ""account"": ""DE1080238316975507381""}, ""instructedAmount"": {""value"": 1752.23, ""currency"": ""EUR""}, ""requestedExecutionDate"": ""2025-03-21""}","{""paymentId"": ""MER-PAY-20250317-000434"", ""gcTransactionId"": ""gc-4a47d59f-620b-afb1-211e806c142a"", ""instructionId"": ""GC-INSTR-0EF70643056862B66463"", ""endToEndId"": ""E2E-E434A2D0AD57F847FB29AA98"", ""status"": ""ACCEPTED"", ""railName"": ""SCT"", ""schemeReference"": ""EBACLRNG20260625591989"", ""acceptedTimestamp"": ""2025-03-21T05:08:16.546Z"", ""expectedSettlement"": ""2025-03-22T05:08:16.547Z""}",,,
MER-PAY-20250317-000435,gc-a03294f1-93c8-434a-98e0a551db26,GC-INSTR-E76B93F10DCF32C6ACE7,E2E-73F6BB06EB0C080609284A1D,2025-03-21T05:15:08.484Z,SWIFT,NURG,NL64KNAB00274067582,NL,,ABNANL2A,15098007159,SR,SOSRSRPA,SOSRSRPA,CHASUS33,7572.33,EUR,,,SHAR,GDDS,ACCEPTED,SWIFT,,,COMPLETE,STRUCTURED,"{""paymentId"": ""MER-PAY-20250317-000435"", ""instructionId"": ""GC-INSTR-E76B93F10DCF32C6ACE7"", ""endToEndId"": ""E2E-73F6BB06EB0C080609284A1D"", ""paymentMethod"": ""SWIFT"", ""debtor"": {""name"": ""Lotte van Dijk"", ""account"": ""NL64KNAB00274067582"", ""address"": {""country"": ""NL"", ""city"": ""Amsterdam"", ""addressLine"": ""Stationsplein 9"", ""postCode"": ""1012AB""}}, ""creditor"": {""name"": ""Tariq Hussain"", ""account"": ""15098007159"", ""address"": {""country"": ""SR"", ""city"": ""Paramaribo"", ""addressLine"": ""Local Address"", ""postCode"": """"}}, ""instructedAmount"": {""value"": 7572.33, ""currency"": ""EUR""}, ""requestedExecutionDate"": ""2025-03-21"", ""debtorAgent"": {""bic"": ""ABNANL2A""}, ""creditorAgent"": {""bic"": ""SOSRSRPA""}, ""intermediaryAgent"": {""bic"": ""CHASUS33""}, ""chargeBearer"": ""SHAR"", ""purposeCode"": ""GDDS"", ""serviceLevel"": ""NURG""}","{""paymentId"": ""MER-PAY-20250317-000435"", ""gcTransactionId"": ""gc-a03294f1-93c8-434a-98e0a551db26"", ""instructionId"": ""GC-INSTR-E76B93F10DCF32C6ACE7"", ""endToEndId"": ""E2E-73F6BB06EB0C080609284A1D"", ""status"": ""ACCEPTED"", ""railName"": ""SWIFT"", ""schemeReference"": ""49a3839c-abdb-4d91-b0be-d04ba26d42bf"", ""acceptedTimestamp"": ""2025-03-21T05:15:08.484Z"", ""expectedSettlement"": ""2025-03-23T05:15:08.914Z""}",,,
MER-PAY-20250317-000436,gc-4c2c7c19-a6f6-0350-5d3aa3b52692,GC-INSTR-492D1B11133483B4073E,E2E-D44B95EF5E53FE63B2B925A0,2025-03-21T05:15:12.261Z,SCT,,NL42BUNQ00100167618,NL,,,ES9935084366985334930042,ES,,,,3325.24,EUR,,,,,ACCEPTED,SCT,,,COMPLETE,STRUCTURED,"{""paymentId"": ""MER-PAY-20250317-000436"", ""instructionId"": ""GC-INSTR-492D1B11133483B4073E"", ""endToEndId"": ""E2E-D44B95EF5E53FE63B2B925A0"", ""paymentMethod"": ""SCT"", ""debtor"": {""name"": ""Maria Jansen"", ""account"": ""NL42BUNQ00100167618""}, ""creditor"": {""name"": ""Ines De Smet"", ""account"": ""ES9935084366985334930042""}, ""instructedAmount"": {""value"": 3325.24, ""currency"": ""EUR""}, ""requestedExecutionDate"": ""2025-03-21""}","{""paymentId"": ""MER-PAY-20250317-000436"", ""gcTransactionId"": ""gc-4c2c7c19-a6f6-0350-5d3aa3b52692"", ""instructionId"": ""GC-INSTR-492D1B11133483B4073E"", ""endToEndId"": ""E2E-D44B95EF5E53FE63B2B925A0"", ""status"": ""ACCEPTED"", ""railName"": ""SCT"", ""schemeReference"": ""EBACLRNG20260625794663"", ""acceptedTimestamp"": ""2025-03-21T05:15:12.261Z"", ""expectedSettlement"": ""2025-03-22T05:15:12.532Z""}",,,
